eruptionID,year,waiting_min,dur
1108683,1993,51.0,1.52
1108684,1993,82.0,4.42
1108685,1993,59.0,2.08
1108686,1993,82.0,4.15
1108687,1993,90.0,3.44
1108688,1993,68.0,4.10
1108689,1993,74.0,3.20
1108692,1993,101.0,4.19
1108693,1993,48.0,2.06
1108694,1993,94.0,4.26
1108695,1993,51.0,1.51
1108696,1993,81.0,4.12
1108697,1993,64.0,2.35
1108698,1993,88.0,3.48
1108701,1993,57.0,1.56
1108702,1993,90.0,4.49
1108703,1993,82.0,3.42
1108704,1993,80.0,4.12
1108705,1993,84.0,4.15
1108706,1993,79.0,4.10
1108707,1993,198.0,1.43
1108710,1993,90.0,4.25
1108711,1993,56.0,1.40
1108712,1993,89.0,4.20
1108713,1993,50.0,1.50
1108714,1993,83.0,4.33
1108715,1993,83.0,3.30
1108717,1993,63.0,1.28
1108718,1993,79.0,4.34
1108719,1993,61.0,1.56
1108720,1993,92.0,4.31
1108721,1993,72.0,3.54
1108722,1993,53.0,1.45
1108723,1993,103.0,4.40
1108725,1993,78.0,3.54
1108726,1993,73.0,1.48
1108727,1993,80.0,4.22
1108728,1993,66.0,1.52
1108729,1993,78.0,4.42
1108730,1993,52.0,2.02
1108731,1993,96.0,4.45
1108735,1993,59.0,1.59
1108736,1993,96.0,4.22
1108737,1993,63.0,1.47
1108738,1993,80.0,4.30
1108739,1993,86.0,4.01
1108740,1993,76.0,4.11
1108741,1993,77.0,1.48
1108744,1993,92.0,4.07
1108745,1993,49.0,1.56
1108746,1993,87.0,4.19
1108747,1993,88.0,3.45
1108748,1993,49.0,1.50
1108749,1993,87.0,4.48
1108750,1993,51.0,1.53
1108753,1993,64.0,1.39
1108754,1993,81.0,4.33
1108755,1993,80.0,3.35
1108756,1993,55.0,1.43
1108757,1993,98.0,4.23
1108758,1993,53.0,1.48
1108760,1993,93.0,4.30
1108761,1993,51.0,1.58
1108762,1993,103.0,4.29
1108763,1993,51.0,1.45
1108764,1993,84.0,4.34
1108765,1993,68.0,2.12
1108766,1993,109.0,4.41
1108767,1993,77.0,4.17
1109792,1993,86.0,4.40
1109793,1993,77.0,4.16
1109794,1993,84.0,3.50
1109795,1993,73.0,4.09
1109796,1993,97.0,4.36
1109797,1993,49.0,1.40
1109798,1993,88.0,4.57
1109801,1993,66.0,2.18
1109802,1993,81.0,4.22
1109803,1993,59.0,1.45
1109804,1993,88.0,4.39
1109805,1993,54.0,1.57
1109806,1993,90.0,4.06
1109807,1993,59.0,1.59
1109808,1993,88.0,4.39
1109814,1993,78.0,4.33
1109815,1993,72.0,3.29
1109816,1993,81.0,4.09
1109818,1993,108.0,4.51
1109820,1993,47.0,2.20
1109821,1993,91.0,4.23
1109823,1993,51.0,1.46
1109824,1993,88.0,4.41
1109825,1993,60.0,1.52
1109826,1993,85.0,4.27
1109827,1993,57.0,2.00
1109829,1993,75.0,4.00
1109831,1993,90.0,4.40
1109832,1993,50.0,1.48
1109833,1993,84.0,4.37
1109834,1993,73.0,2.25
1109835,1993,55.0,1.44
1109838,1993,90.0,4.28
1109839,1993,75.0,4.06
1109840,1993,81.0,3.20
1109841,1993,65.0,2.12
1109842,1993,83.0,4.29
1109843,1993,86.0,3.45
1109845,1993,92.0,4.12
1109846,1993,73.0,4.15
1109847,1993,65.0,1.42
1109848,1993,86.0,4.20
1109849,1993,75.0,3.58
1109852,1993,87.0,4.37
1109853,1993,51.0,1.34
1109854,1993,89.0,4.15
1109855,1993,56.0,1.41
1109856,1993,95.0,4.31
1109857,1993,55.0,1.52
1109858,1993,85.0,4.20
1109861,1993,82.0,2.02
1109862,1993,56.0,1.50
1109863,1993,90.0,4.09
1109864,1993,53.0,1.54
1109865,1993,82.0,4.30
1109866,1993,65.0,2.13
1109867,1993,90.0,4.21
1109869,1993,52.0,1.42
1109870,1993,87.0,4.23
1109871,1993,50.0,1.45
1109872,1993,88.0,4.05
1109873,1993,56.0,1.49
1109874,1993,93.0,4.20
1109877,1993,95.0,3.27
1109878,1993,61.0,1.41
1109879,1993,82.0,4.45
1109880,1993,56.0,1.35
1109881,1993,100.0,4.22
1109882,1993,65.0,1.43
1109884,1993,95.0,4.27
1109885,1993,57.0,2.00
1109886,1993,83.0,4.17
1109887,1993,55.0,1.57
1109888,1993,95.0,4.25
1109890,1993,90.0,3.46
1109891,1993,54.0,1.44
1109892,1993,87.0,4.24
1109893,1993,92.0,4.20
1109894,1993,88.0,4.20
1109895,1993,85.0,4.05
1109896,1993,58.0,1.54
1109899,1993,79.0,4.00
1109900,1993,81.0,3.47
1109901,1993,80.0,4.02
1109902,1993,54.0,2.01
1109903,1993,97.0,4.39
1109904,1993,58.0,2.26
1109906,1993,83.0,3.30
1109907,1993,80.0,3.55
1109908,1993,86.0,4.07
1109909,1993,81.0,3.45
1109910,1993,70.0,2.15
1109911,1993,87.0,4.36
1109913,1993,78.0,3.42
1109914,1993,87.0,4.05
1109915,1993,81.0,3.48
1109916,1993,64.0,1.57
1109917,1993,87.0,4.39
1109918,1993,59.0,1.46
1109919,1993,93.0,4.21
1109921,1993,79.0,4.26
1109922,1993,51.0,1.41
1109923,1993,90.0,4.12
1109924,1993,61.0,1.49
1109925,1993,81.0,4.20
1109926,1993,62.0,1.37
1109927,1993,77.0,4.23
1109930,1993,82.0,2.02
1109931,1993,58.0,2.05
1109932,1993,80.0,3.44
1109933,1993,65.0,1.49
1109934,1993,79.0,4.23
1109935,1993,74.0,3.30
1109937,1993,53.0,1.46
1109938,1993,87.0,4.20
1109939,1993,65.0,1.49
1109940,1993,79.0,4.24
1109941,1993,57.0,1.42
1109942,1993,88.0,4.08
1109944,1993,50.0,3.01
1109945,1993,86.0,4.20
1109946,1993,58.0,1.46
1109947,1993,88.0,4.20
1109948,1993,59.0,1.35
1109949,1993,89.0,4.31
1109951,1993,57.0,2.03
1109952,1993,88.0,4.29
1109953,1993,64.0,1.47
1109954,1993,88.0,4.30
1109955,1993,89.0,4.03
1109956,1993,81.0,4.01
1109958,1993,89.0,4.30
1109959,1993,58.0,1.40
1109960,1993,96.0,4.10
1109962,1993,79.0,4.29
1109963,1993,82.0,3.31
1109965,1993,87.0,4.25
1109966,1993,56.0,1.45
1109967,1993,85.0,4.47
1109968,1993,74.0,1.40
1109969,1993,86.0,4.40
1109970,1993,56.0,1.45
1109973,1993,79.0,4.26
1109974,1993,82.0,3.39
1109975,1993,59.0,2.11
1109976,1993,91.0,4.20
1109977,1993,66.0,1.41
1109978,1993,88.0,4.39
1109980,1993,99.0,3.18
1109981,1993,51.0,1.42
1109982,1993,81.0,4.36
1109983,1993,93.0,3.30
1109984,1993,77.0,4.30
1109985,1993,61.0,1.50
1109988,1993,55.0,1.55
1109989,1993,77.0,4.23
1109990,1993,80.0,3.43
1109991,1993,52.0,2.29
1109992,1993,100.0,4.30
1109993,1993,54.0,1.48
1109995,1993,99.0,4.29
1109996,1993,65.0,1.49
1109997,1993,85.0,4.23
1109998,1993,46.0,1.47
1109999,1993,99.0,4.24
1110000,1993,55.0,1.59
1110002,1993,89.0,4.25
1110003,1993,71.0,3.54
1110004,1993,92.0,4.23
1110005,1993,51.0,1.42
1110006,1993,94.0,4.44
1110009,1993,51.0,2.00
1110010,1993,89.0,4.37
1110011,1993,62.0,1.52
1110012,1993,81.0,4.52
1110013,1993,62.0,1.49
1110014,1993,95.0,4.31
1110017,1993,54.0,1.59
1110018,1993,83.0,4.30
1110019,1993,81.0,3.09
1110020,1993,85.0,4.09
1110021,1993,78.0,4.05
1110022,1993,59.0,1.58
1110023,1993,77.0,4.19
1110026,1993,57.0,2.09
1110027,1993,91.0,4.34
1110028,1993,78.0,3.59
1110029,1993,76.0,4.11
1110030,1993,84.0,3.52
1110748,1993,52.0,1.39
1110749,1993,95.0,4.45
1110750,1993,52.0,2.01
1110751,1993,80.0,4.43
1110752,1993,58.0,2.00
1110753,1993,98.0,4.28
1110755,1993,61.0,1.35
1110756,1993,87.0,4.49
1110758,1993,87.0,4.20
1110759,1993,70.0,2.20
1110761,1993,94.0,4.39
1110762,1993,54.0,1.40
1110763,1993,91.0,4.39
1110764,1993,56.0,1.44
1110765,1993,92.0,4.54
1110766,1993,59.0,1.46
1110768,1993,60.0,4.00
1110769,1993,77.0,4.19
1110770,1993,79.0,3.55
1110771,1993,93.0,4.04
1110772,1993,70.0,4.07
1110773,1993,86.0,3.49
1110775,1993,66.0,2.00
1110777,1993,70.0,1.57
1110778,1993,89.0,4.55
1110779,1993,53.0,1.51
1110781,1993,61.0,1.37
1110782,1993,90.0,4.44
1110783,1993,52.0,1.47
1110784,1993,90.0,4.42
1110785,1993,61.0,2.13
1110786,1993,89.0,3.56
1110788,1993,64.0,2.02
1110789,1993,77.0,4.45
1110790,1993,66.0,1.59
1110791,1993,81.0,4.38
1110792,1993,79.0,3.48
1110793,1993,77.0,4.23
1110797,1993,65.0,1.56
1110798,1993,87.0,4.21
1110799,1993,88.0,4.23
1110800,1993,49.0,1.52
1110802,1993,59.0,2.01
1110803,1993,85.0,4.14
1110804,1993,59.0,1.53
1110805,1993,85.0,4.15
1110806,1993,77.0,3.45
1110807,1993,85.0,3.52
1110811,1993,85.0,4.41
1110812,1993,55.0,1.38
1110813,1993,90.0,4.34
1110814,1993,64.0,1.54
1110817,1993,50.0,1.49
1110819,1993,45.0,2.00
1110820,1993,98.0,4.38
1110821,1993,63.0,2.05
1110823,1993,90.0,4.34
1110824,1993,57.0,1.57
1110825,1993,86.0,4.20
1110826,1993,55.0,2.08
1110828,1993,80.0,4.52
1110829,1993,86.0,3.10
1110830,1993,56.0,2.27
1110831,1993,92.0,4.18
1110832,1993,60.0,1.56
1110834,1993,90.0,4.30
1110835,1993,58.0,2.30
1110836,1993,79.0,4.21
1110837,1993,58.0,1.54
1110838,1993,82.0,3.35
1110841,1993,63.0,2.01
1110842,1993,92.0,4.28
1110843,1993,77.0,4.17
1110847,1993,87.0,4.35
1110848,1993,51.0,1.54
1110849,1993,93.0,4.37
1110850,1993,68.0,1.53
1110852,1993,77.0,4.20
1110853,1993,77.0,3.41
1110854,1993,60.0,2.06
1110855,1993,93.0,4.34
1110856,1993,53.0,2.01
1110860,1993,78.0,2.06
1110861,1993,146.0,4.29
1110872,1993,59.0,1.23
1110873,1993,77.0,4.00
1110874,1993,90.0,3.55
1110875,1993,82.0,4.15
1110877,1993,83.0,4.09
1110878,1993,49.0,1.58
1110879,1993,95.0,5.02
1110880,1993,55.0,1.45
1110885,1993,80.0,4.03
1110886,1993,91.0,4.10
1110887,1993,76.0,2.19
1110888,1993,65.0,2.00
1110890,1993,80.0,4.00
1110892,1993,84.0,4.41
1110893,1993,74.0,3.42
1110894,1993,84.0,4.02
1110896,1993,56.0,1.56
1110897,1993,78.0,4.40
1110898,1993,67.0,1.57
1110899,1993,85.0,4.29
1110900,1993,62.0,2.06
1110901,1993,83.0,4.03
1110905,1993,84.0,4.00
1110906,1993,59.0,1.35
1110907,1993,89.0,4.40
1110908,1993,58.0,1.46
1110909,1993,85.0,4.52
1110910,1993,65.0,2.36
1110912,1993,60.0,1.56
1110913,1993,84.0,4.48
1110914,1993,62.0,2.04
1110915,1993,77.0,4.10
1110916,1993,78.0,4.07
1110917,1993,77.0,4.11
1110919,1993,83.0,4.23
1110920,1993,82.0,4.18
1110921,1993,54.0,2.09
1110922,1993,80.0,4.38
1110923,1993,76.0,3.38
1110924,1993,82.0,3.51
1110925,1993,57.0,2.08
1110928,1993,58.0,1.54
1110929,1993,87.0,4.30
1110930,1993,75.0,4.09
1110931,1993,92.0,3.55
1110932,1993,74.0,3.33
1110934,1993,61.0,4.11
1110935,1993,60.0,2.05
1110936,1993,87.0,5.00
1110937,1993,54.0,1.46
1110938,1993,91.0,4.24
1110939,1993,68.0,1.57
1110943,1993,53.0,1.49
1110944,1993,82.0,4.32
1110945,1993,85.0,2.05
1110946,1993,76.0,4.22
1110947,1993,60.0,1.53
1110949,1993,54.0,1.53
1110950,1993,93.0,4.16
1110951,1993,55.0,1.58
1110952,1993,98.0,4.32
1110953,1993,67.0,1.59
1110954,1993,86.0,5.01
1110958,1993,82.0,3.03
1110959,1993,95.0,4.03
1110960,1993,81.0,4.06
1110961,1993,58.0,2.02
1110962,1993,101.0,4.32
1110963,1993,66.0,3.42
1110965,1993,53.0,2.13
1110966,1993,86.0,4.38
1110967,1993,61.0,1.55
1110968,1993,93.0,4.45
1110969,1993,84.0,3.59
1110971,1993,93.0,4.10
1110972,1993,52.0,1.59
1110973,1993,88.0,4.34
1110974,1993,51.0,2.01
1110975,1993,93.0,4.40
1110976,1993,82.0,4.02
1110977,1993,82.0,3.48
1110979,1993,83.0,4.42
1110980,1993,63.0,1.50
1110982,1993,87.0,3.45
1110983,1993,84.0,4.28
1110985,1993,82.0,4.00
1110986,1993,73.0,4.03
1110987,1993,91.0,4.12
1110988,1993,64.0,2.28
1110989,1993,92.0,4.41
1110991,1993,81.0,4.14
1110992,1993,80.0,3.54
1110993,1993,72.0,3.45
1110994,1993,70.0,3.27
1110995,1993,76.0,2.50
1110996,1993,86.0,4.24
1110999,1993,72.0,2.33
1111001,1993,86.0,3.51
1111002,1993,89.0,3.56
1111003,1993,49.0,1.55
1111004,1993,82.0,4.33
1111005,1993,60.0,1.59
1111016,1993,54.0,1.52
1111017,1993,89.0,4.42
1111018,1993,61.0,2.01
1111019,1993,88.0,4.48
1111020,1993,57.0,1.50
1111021,1993,86.0,4.42
1111037,1993,82.0,4.01
1111038,1993,85.0,3.50
1111039,1993,56.0,1.59
1111040,1993,92.0,4.30
1111041,1993,50.0,1.43
1111042,1993,86.0,4.33
1111043,1993,49.0,1.43
1111044,1993,89.0,4.28
718070,2007,88.0,3.57
718264,2007,86.0,3.51
719234,2007,94.0,3.2
718449,2007,91.0,3.43
717282,2007,92.0,4.02
717900,2007,12.0,4.03
718313,2007,97.0,3.58
717105,2007,85.0,3.53
717874,2007,84.0,3.57
718741,2007,88.0,4.19
716957,2007,72.0,4.04
718986,2007,49.0,2.0
717928,2007,91.0,4.13
718008,2007,85.0,4.26
717905,2007,105.0,3.39
718354,2007,90.0,3.59
719099,2007,13.0,3.27
718746,2007,20.0,4.13
718963,2007,96.0,3.29
719049,2007,78.0,3.25
717933,2007,94.0,3.47
649313,2007,27.0,4.1
649315,2007,87.0,3.56
649318,2007,86.0,3.56
717159,2007,89.0,4.03
649319,2008,96.0,4.0
649322,2008,93.0,3.56
649330,2008,89.0,4.1
649338,2008,93.0,3.41
649349,2008,91.0,3.57
649350,2008,12.0,4.06
649365,2008,84.0,3.57
649366,2008,93.0,3.58
649367,2008,91.0,4.03
649368,2008,95.0,4.07
649369,2008,90.0,4.12
649370,2008,96.0,4.03
649392,2008,78.0,3.54
649453,2008,88.0,3.3
649499,2008,92.0,4.11
649500,2008,93.0,4.03
649538,2008,91.0,4.0
649867,2008,90.0,3.46
650039,2008,93.0,3.53
650060,2008,79.0,3.46
650091,2008,152.0,4.0
650094,2008,102.0,4.01
650095,2008,92.0,4.22
650096,2008,91.0,3.53
650097,2008,92.0,3.48
650098,2008,93.0,4.07
650099,2008,92.0,4.08
650100,2008,95.0,4.16
650103,2008,90.0,3.45
650104,2008,112.0,4.07
650105,2008,86.0,4.08
650106,2008,93.0,3.59
650107,2008,96.0,4.04
650108,2008,97.0,4.26
650109,2008,99.0,3.58
650112,2008,92.0,4.06
650113,2008,87.0,3.23
650138,2008,88.0,3.52
650145,2008,99.0,4.13
650176,2008,85.0,4.15
650240,2008,97.0,3.45
650241,2008,100.0,4.18
650275,2008,91.0,3.4
650323,2008,93.0,3.57
650324,2008,97.0,3.48
650398,2008,17.0,4.0
650400,2008,20.0,3.49
650401,2008,15.0,4.25
650402,2008,18.0,3.5
650604,2008,88.0,4.23
650674,2008,76.0,3.56
650691,2008,100.0,3.52
650754,2008,93.0,4.5
650769,2008,64.0,4.04
650801,2008,97.0,3.3
650868,2008,92.0,3.4
650884,2008,92.0,3.42
651011,2008,13.0,3.58
651067,2008,93.0,4.11
651092,2008,77.0,4.02
651112,2008,82.0,4.02
651151,2008,95.0,3.18
651274,2008,85.0,3.09
651293,2008,90.0,4.01
651488,2008,89.0,3.5
651588,2008,89.0,4.21
7871,2009,57.0,2.0
79027,2011,92.0,3.35
79549,2011,105.0,4.31
79741,2011,18.0,3.57
79780,2011,85.0,3.48
80594,2011,82.0,4.1
80596,2011,63.0,2.11
81205,2011,92.0,3.58
81363,2011,99.0,3.43
81469,2011,93.0,2.17
81470,2011,84.0,4.03
82169,2011,84.0,3.58
82218,2011,98.0,4.08
82720,2011,92.0,4.16
82804,2011,21.0,4.06
84276,2011,100.0,3.55
84403,2011,102.0,4.27
84406,2011,98.0,4.07
84654,2011,106.0,4.29
76299,2012,90.0,4.01
78004,2012,79.0,4.04
78130,2012,18.0,3.52
613452,2013,103.0,4.28
726312,2014,91.0,3.45
729820,2014,93.0,3.48
729842,2014,82.0,3.1
730927,2014,67.0,2.25
730930,2014,108.0,4.25
746331,2014,96.0,3.2
746332,2014,105.0,3.0
747034,2014,79.0,3.15
751411,2014,85.0,3.2
764546,2015,95.0,3.35
766092,2015,108.0,3.44
766101,2015,91.0,3.29
766103,2015,88.0,3.42
766745,2015,91.0,3.34
766748,2015,96.0,3.3
766894,2015,90.0,4.0
806204,2015,80.0,3.25
807335,2015,65.0,1.45
807451,2015,100.0,4.0
807715,2015,100.0,3.5
807733,2015,94.0,3.3
807827,2015,99.0,3.5
807876,2015,89.0,3.3
807960,2015,158.0,2.0
807985,2015,89.0,3.5
808102,2015,94.0,3.0
808138,2015,86.0,3.75
808255,2015,89.0,3.41
808482,2015,89.0,3.3
808571,2015,102.0,3.25
808572,2015,95.0,3.25
808594,2015,86.0,3.75
808595,2015,93.0,3.45
808609,2015,96.0,3.5
808740,2015,101.0,3.75
808964,2015,190.0,3.3
810146,2016,93.0,3.75
810157,2016,92.0,3.75
810158,2016,101.0,3.75
810869,2016,90.0,4.0
811048,2016,97.0,3.3
811151,2016,104.0,3.3
811152,2016,84.0,4.0
811339,2016,98.0,4.0
811636,2016,69.0,2.0
811639,2016,92.0,4.0
811644,2016,102.0,3.45
811786,2016,88.0,3.75
811968,2016,90.0,3.5
811976,2016,94.0,3.45
812088,2016,86.0,4.4
812112,2016,92.0,3.25
812125,2016,87.0,3.75
812455,2016,99.0,3.45
812461,2016,86.0,3.45
812790,2016,93.0,3.75
813386,2016,97.0,3.3
813489,2016,88.0,3.4
813727,2016,93.0,4.0
813732,2016,104.0,4.0
813828,2016,98.0,3.75
813855,2016,82.0,3.36
820269,2016,87.0,2.3
822027,2016,94.0,3.35
822180,2016,96.0,4.0
822468,2016,92.0,4.0
826148,2016,101.0,3.0
840935,2016,97.0,3.5
844260,2016,98.0,3.39
844318,2016,71.0,2.5
847012,2016,95.0,3.33
847022,2016,92.0,3.38
849266,2016,95.0,4.15
849272,2016,92.0,3.44
849283,2016,104.0,4.11
860106,2016,97.0,3.22
864799,2016,89.0,3.37
864895,2016,102.0,4.6
885131,2016,98.0,3.3
886458,2016,99.0,4.25
886923,2016,93.0,4.0
887508,2016,63.0,1.75
887510,2016,106.0,4.0
887516,2016,100.0,2.46
887542,2016,87.0,3.25
888673,2016,86.0,3.0
889340,2016,83.0,3.3
889437,2016,85.0,4.0
889747,2016,91.0,3.0
890423,2017,99.0,3.16
891476,2017,65.0,2.1
892683,2017,86.0,3.25
892725,2017,90.0,3.34
895418,2017,100.0,3.0
895467,2017,90.0,3.1
896810,2017,99.0,3.47
896840,2017,69.0,2.0
896977,2017,97.0,3.35
896982,2017,92.0,3.0
897072,2017,99.0,3.15
897518,2017,98.0,3.22
897519,2017,112.0,3.21
898139,2017,97.0,3.31
898713,2017,94.0,3.24
899390,2017,98.0,3.23
899393,2017,125.0,3.31
899900,2017,97.0,4.0
899905,2017,96.0,3.1
900436,2017,97.0,4.15
900542,2017,76.0,2.3
901512,2017,89.0,3.4
901518,2017,89.0,3.5
903715,2017,78.0,2.0
904101,2017,101.0,3.53
904108,2017,85.0,3.59
905072,2017,93.0,3.59
905081,2017,99.0,4.9
905898,2017,87.0,3.41
908684,2017,101.0,4.13
911579,2017,92.0,4.3
926478,2017,99.0,4.0
933623,2017,93.0,3.0
936795,2017,88.0,3.0
991379,2017,65.0,1.57
991500,2017,77.0,1.41
1004489,2017,92.0,4.16
1004757,2017,59.0,1.57
1009055,2017,97.0,4.0
1012526,2018,95.0,3.2
1012874,2018,85.0,2.45
1029116,2018,69.0,2.13
1033997,2018,117.0,4.0
1048428,2018,97.0,3.2
1051723,2018,71.0,1.57
1051737,2018,68.0,1.47
1059475,2018,107.0,4.35
1059897,2018,87.0,3.12
1070175,2019,91.0,344.0
1076724,2019,99.0,4.15
1077044,2019,87.0,3.43
1078741,2019,87.0,3.46
1087584,2019,89.0,4.0
