eruptionID,waiting_min,dur,labels
57574,75.0,4.15,1
57575,55.0,2.09,0
57576,74.0,4.45,1
57577,71.0,3.46,1
57578,46.0,2.02,0
57579,78.0,4.44,1
57580,45.0,2.0,0
57581,78.0,4.34,1
57582,57.0,2.02,0
57583,78.0,4.33,1
57584,50.0,1.51,0
57585,70.0,4.56,1
57586,69.0,4.0,1
57587,76.0,4.31,1
57599,74.0,4.15,1
57600,52.0,2.44,0
57602,61.0,3.38,1
57604,56.0,1.55,0
57605,69.0,4.48,1
57606,72.0,3.54,1
57608,72.0,4.56,1
57610,73.0,4.14,1
57611,68.0,4.11,1
57612,68.0,4.13,1
57613,73.0,4.18,1
57623,86.0,4.34,1
57624,70.0,4.59,1
57625,79.0,4.25,1
57626,50.0,2.02,0
57627,75.0,4.46,1
57628,45.0,1.59,0
57629,100.0,4.42,1
57630,40.0,1.43,0
57632,53.0,1.51,0
57634,67.0,4.0,1
57635,49.0,1.59,0
57636,74.0,4.36,1
57637,50.0,2.06,0
57638,88.0,4.47,1
57646,75.0,4.5,1
57647,68.0,3.29,1
57648,76.0,4.21,1
57649,75.0,3.55,1
57650,53.0,1.58,0
57651,72.0,4.28,1
57656,77.0,4.53,1
57657,50.0,1.53,0
57659,69.0,3.55,1
57660,47.0,2.13,0
57668,70.0,4.05,1
57669,63.0,4.24,1
57670,78.0,4.24,1
57672,74.0,4.04,1
57675,44.0,2.02,0
57677,63.0,2.27,0
57678,70.0,4.24,1
57679,74.0,4.27,1
57680,73.0,4.01,1
57681,56.0,2.1,0
57682,72.0,4.42,1
57683,56.0,1.59,0
57694,67.0,4.15,1
57695,76.0,3.56,1
57696,70.0,4.24,1
57698,77.0,4.33,1
57699,75.0,3.57,1
57700,63.0,4.2,1
57701,71.0,4.32,1
57702,76.0,4.01,1
57703,76.0,4.21,1
57704,43.0,1.59,0
57705,82.0,4.35,1
57706,41.0,1.51,0
57707,82.0,4.37,1
57708,45.0,1.46,0
57709,79.0,4.53,1
57716,48.0,1.52,0
57717,83.0,4.4,1
57718,44.0,2.01,0
58195,78.0,4.46,1
58196,84.0,3.51,1
58197,64.0,4.04,1
58198,73.0,4.11,1
58199,52.0,2.01,0
58200,81.0,4.58,1
58201,56.0,2.04,0
58202,82.0,4.55,1
58203,77.0,4.0,1
58204,80.0,4.42,1
58206,50.0,2.03,0
58226,73.0,4.04,1
58227,79.0,4.1,1
58228,67.0,4.23,1
58253,75.0,3.53,1
58254,64.0,4.14,1
58255,71.0,4.12,1
58256,82.0,4.12,1
58257,44.0,2.07,0
58258,79.0,4.33,1
58259,49.0,1.57,0
58260,78.0,4.42,1
58261,73.0,3.52,1
58262,71.0,4.27,1
58263,51.0,2.44,0
58264,82.0,4.48,1
58283,47.0,2.0,0
58284,74.0,4.51,1
58285,42.0,2.0,0
58286,79.0,4.54,1
58287,46.0,1.43,0
58288,80.0,4.43,1
58278,71.0,4.21,1
58279,51.0,2.25,0
58280,81.0,4.0,1
58281,73.0,4.02,1
58296,74.0,4.08,1
58297,88.0,3.54,1
58299,78.0,4.4,1
58300,45.0,1.49,0
58301,85.0,4.52,1
58302,60.0,2.1,0
58332,73.0,2.59,1
58333,44.0,2.09,0
58334,79.0,4.2,1
58335,51.0,1.48,0
58336,76.0,3.3,1
58337,47.0,1.51,0
58338,76.0,4.35,1
58339,50.0,2.06,0
58340,74.0,4.05,1
58341,74.0,3.5,1
58371,70.0,4.0,1
58375,75.0,4.0,1
58376,69.0,3.32,1
58392,48.0,1.47,0
58393,79.0,4.51,1
58394,52.0,1.5,0
58396,83.0,4.22,1
58401,55.0,2.06,0
58402,76.0,4.48,1
58403,72.0,4.1,1
58404,72.0,4.32,1
58423,74.0,4.42,1
58424,71.0,4.05,1
58425,73.0,3.46,1
58426,47.0,1.45,0
58428,49.0,2.0,0
58432,79.0,3.3,1
58433,71.0,3.0,1
58452,62.0,3.49,1
58453,68.0,4.09,1
58454,75.0,4.04,1
58455,64.0,2.09,0
58456,73.0,4.13,1
58457,76.0,4.23,1
58458,76.0,3.19,1
58459,74.0,4.15,1
58460,64.0,4.15,1
58462,75.0,4.04,1
58463,49.0,2.15,0
58464,81.0,4.15,1
58465,45.0,2.15,0
58489,74.0,4.25,1
58490,67.0,4.05,1
58491,70.0,4.02,1
58492,67.0,4.1,1
58493,57.0,2.42,0
58494,72.0,4.3,1
58495,68.0,3.52,1
58496,66.0,3.55,1
58497,71.0,4.31,1
58498,84.0,3.15,1
58499,66.0,4.15,1
58500,76.0,3.33,1
58501,78.0,3.3,1
58502,70.0,4.3,1
58529,71.0,3.45,1
58530,69.0,4.07,1
58531,67.0,4.01,1
58532,53.0,2.05,0
58533,84.0,4.18,1
58534,47.0,1.55,0
58535,72.0,3.3,1
58536,47.0,2.0,0
58537,82.0,4.45,1
58538,66.0,4.1,1
58539,73.0,4.29,1
58540,65.0,4.17,1
58541,64.0,2.56,0
58542,70.0,4.39,1
58567,77.0,3.48,1
58568,74.0,4.21,1
58569,76.0,4.21,1
58570,44.0,2.15,0
58571,84.0,4.58,1
58572,44.0,2.01,0
58573,77.0,4.38,1
58574,62.0,3.15,1
58575,87.0,3.47,1
58576,58.0,2.0,0
58577,74.0,4.46,1
58578,74.0,4.25,1
58579,70.0,3.45,1
58580,71.0,3.5,1
58581,71.0,3.55,1
58582,76.0,4.23,1
58598,68.0,4.01,1
58599,79.0,4.23,1
58600,48.0,1.56,0
58601,79.0,4.36,1
58602,65.0,3.2,1
58603,69.0,4.02,1
58604,73.0,3.44,1
58605,72.0,4.42,1
58606,51.0,2.19,0
58607,74.0,4.44,1
58608,58.0,2.15,0
58609,85.0,4.29,1
58610,47.0,1.57,0
58611,77.0,4.17,1
58613,44.0,1.51,0
58630,67.0,4.13,1
58631,75.0,4.11,1
58632,68.0,3.56,1
58633,71.0,4.01,1
58634,78.0,4.26,1
58635,65.0,3.47,1
58636,73.0,4.29,1
58637,78.0,3.16,1
58638,73.0,3.44,1
58639,43.0,1.57,0
58640,78.0,4.3,1
58641,41.0,2.15,0
58642,81.0,4.37,1
58643,57.0,1.47,0
58644,76.0,4.55,1
58645,54.0,2.04,0
58660,66.0,3.4,1
58661,44.0,1.55,0
58662,82.0,4.4,1
58663,53.0,2.06,0
58664,76.0,3.45,1
58665,48.0,2.07,0
58666,73.0,4.0,1
58667,69.0,4.43,1
58668,51.0,2.45,0
58669,87.0,4.3,1
58670,56.0,2.0,0
58671,71.0,4.21,1
58673,77.0,3.0,1
58674,66.0,4.1,1
58675,49.0,2.0,0
58676,79.0,4.39,1
58677,68.0,3.52,1
58699,47.0,2.04,0
58701,63.0,4.12,1
58702,81.0,4.31,1
58703,75.0,4.07,1
58704,41.0,1.52,0
58705,88.0,4.02,1
58706,55.0,2.09,0
58707,72.0,4.45,1
58708,47.0,2.05,0
58709,73.0,4.5,1
58710,67.0,3.31,1
58711,55.0,1.48,0
58712,74.0,4.38,1
58713,50.0,2.13,0
58714,85.0,5.16,1
58715,50.0,2.0,0
58716,76.0,4.0,1
58717,48.0,1.55,0
58718,83.0,4.06,1
58719,50.0,1.53,0
58742,75.0,4.28,1
58743,69.0,3.48,1
58744,69.0,4.19,1
58746,76.0,4.3,1
58747,50.0,2.0,0
58748,84.0,5.0,1
58749,59.0,2.02,0
58750,71.0,5.08,1
58751,70.0,3.15,1
58752,56.0,2.06,0
58754,68.0,3.53,1
58755,56.0,2.03,0
58756,79.0,4.53,1
58757,44.0,2.47,0
58780,52.0,1.59,0
58783,72.0,4.36,1
58784,56.0,2.07,0
58785,85.0,5.06,1
58786,51.0,1.58,0
58787,85.0,4.0,1
58788,73.0,3.45,1
58789,79.0,4.2,1
58790,73.0,3.24,1
58791,66.0,4.0,1
58792,76.0,3.45,1
58793,75.0,4.03,1
58794,69.0,3.53,1
58795,74.0,3.52,1
58796,71.0,4.05,1
58819,68.0,3.31,1
58821,69.0,4.07,1
58822,77.0,3.56,1
58824,71.0,3.57,1
58825,67.0,4.15,1
58826,83.0,4.03,1
58827,64.0,3.55,1
58828,64.0,3.3,1
58829,77.0,4.15,1
58830,57.0,2.05,0
58831,78.0,4.0,1
58832,48.0,2.07,0
58833,78.0,4.24,1
58834,69.0,4.05,1
58835,63.0,3.41,1
58836,74.0,4.23,1
58837,63.0,2.02,0
58860,78.0,4.49,1
58862,83.0,4.44,1
58863,65.0,4.05,1
58864,68.0,4.14,1
58865,71.0,4.28,1
58866,71.0,4.23,1
58867,56.0,1.49,0
58868,69.0,4.3,1
58869,63.0,3.53,1
58870,79.0,4.19,1
58871,45.0,2.01,0
58872,88.0,4.43,1
58873,47.0,2.0,0
58874,77.0,4.45,1
58875,52.0,2.0,0
58876,71.0,4.22,1
58877,53.0,2.15,0
58878,66.0,4.3,1
58879,73.0,4.23,1
58880,52.0,2.01,0
58881,79.0,4.04,1
58896,73.0,4.09,1
58898,58.0,2.11,0
58899,75.0,4.34,1
58900,68.0,3.54,1
58901,79.0,4.24,1
58902,69.0,3.57,1
58903,60.0,1.47,0
58904,80.0,3.5,1
58905,67.0,4.32,1
58906,67.0,3.52,1
58907,71.0,4.23,1
58908,59.0,2.07,0
58909,75.0,4.52,1
58910,71.0,4.35,1
58912,62.0,3.54,1
58913,75.0,4.26,1
58914,45.0,2.05,0
58915,78.0,4.41,1
58936,53.0,2.07,0
58937,77.0,4.32,1
58938,55.0,1.55,0
58940,74.0,3.57,1
58941,52.0,1.54,0
58942,82.0,4.46,1
58943,53.0,1.48,0
58944,90.0,4.45,1
58946,78.0,4.0,1
58947,65.0,4.0,1
58948,77.0,3.44,1
58949,62.0,4.0,1
58950,75.0,4.0,1
58951,70.0,4.0,1
58952,70.0,3.53,1
58953,70.0,4.22,1
58954,44.0,1.53,0
58955,78.0,4.41,1
58975,46.0,1.45,0
58976,89.0,4.49,1
58977,117.0,4.01,1
58979,86.0,3.57,1
58980,43.0,2.1,0
58982,56.0,2.33,0
58983,87.0,4.34,1
58984,42.0,1.58,0
58985,80.0,4.43,1
58986,47.0,1.44,0
58987,70.0,4.39,1
58988,76.0,3.52,1
58989,70.0,4.29,1
58990,47.0,2.01,0
58991,76.0,4.5,1
58992,48.0,1.58,0
58994,47.0,1.51,0
58995,81.0,4.37,1
59560,48.0,2.07,0
59561,79.0,4.45,1
59562,52.0,2.02,0
59564,75.0,3.54,1
59566,79.0,4.44,1
59567,68.0,4.07,1
59568,69.0,1.52,0
59569,89.0,4.51,1
59570,64.0,4.09,1
59572,43.0,1.52,0
59573,76.0,5.07,1
59574,57.0,2.06,0
59575,71.0,3.45,1
59576,77.0,4.1,1
59577,45.0,1.45,0
59578,74.0,4.2,1
59579,50.0,2.13,0
59593,62.0,4.05,1
59594,74.0,4.05,1
59597,85.0,4.34,1
59598,50.0,1.51,0
59599,77.0,4.25,1
59600,50.0,2.07,0
59601,86.0,3.39,1
59602,48.0,2.0,0
59603,72.0,4.3,1
59604,84.0,3.54,1
59605,64.0,3.3,1
59606,70.0,4.13,1
59607,71.0,3.56,1
59608,78.0,4.21,1
59609,63.0,4.2,1
59610,45.0,1.53,0
59611,75.0,4.36,1
59612,47.0,1.52,0
59614,62.0,2.09,0
59631,73.0,4.44,1
59632,53.0,1.58,0
59634,56.0,1.46,0
59636,75.0,4.05,1
59637,70.0,4.02,1
59638,70.0,3.3,1
59639,67.0,3.1,1
59640,78.0,3.23,1
59641,66.0,4.0,1
59642,87.0,3.55,1
59643,43.0,2.22,0
59644,77.0,3.58,1
59645,50.0,1.39,0
59646,76.0,5.05,1
59647,58.0,1.45,0
59648,72.0,4.1,1
59649,55.0,1.58,0
59650,79.0,4.25,1
59651,43.0,2.02,0
59652,81.0,4.22,1
59682,46.0,1.45,0
59683,82.0,4.34,1
59684,50.0,2.4,0
59685,87.0,4.42,1
59686,47.0,2.07,0
59687,80.0,4.22,1
59688,74.0,4.3,1
59689,43.0,2.0,0
59690,82.0,4.0,1
59691,41.0,1.5,0
59692,84.0,4.11,1
59693,50.0,2.14,0
59694,75.0,5.01,1
59695,58.0,3.09,1
59696,78.0,4.49,1
59697,47.0,2.01,0
59698,84.0,4.25,1
59699,48.0,1.51,0
59700,74.0,4.21,1
59701,44.0,2.2,0
59702,80.0,4.32,1
59703,42.0,1.45,0
59725,48.0,1.59,0
59726,84.0,4.3,1
59727,48.0,1.48,0
59729,68.0,3.48,1
59730,64.0,3.57,1
59731,69.0,4.1,1
59732,78.0,3.06,1
59733,69.0,4.1,1
59734,74.0,4.1,1
59735,50.0,2.25,0
59736,76.0,4.04,1
59737,56.0,2.3,0
59738,75.0,4.0,1
59739,51.0,1.51,0
59740,84.0,5.02,1
59741,49.0,1.42,0
59742,80.0,4.25,1
59743,75.0,2.11,0
59744,47.0,4.3,1
59745,35.0,2.11,0
59802,43.0,4.45,1
59760,48.0,2.11,0
59761,79.0,4.42,1
59762,55.0,1.57,0
59763,71.0,4.28,1
59764,50.0,1.57,0
59766,48.0,1.49,0
59767,79.0,4.3,1
59768,66.0,3.43,1
59769,86.0,4.15,1
59770,52.0,2.23,0
59771,87.0,4.45,1
59772,79.0,3.45,1
59773,73.0,4.15,1
59774,47.0,2.08,0
59775,77.0,4.0,1
59776,48.0,2.0,0
59777,81.0,3.5,1
59778,50.0,2.01,0
59803,48.0,1.48,0
59804,89.0,4.39,1
59805,71.0,3.28,1
59806,68.0,4.24,1
59807,71.0,4.01,1
59808,73.0,3.52,1
59809,63.0,4.22,1
59810,68.0,4.09,1
59811,75.0,3.4,1
59812,78.0,3.5,1
59813,73.0,4.15,1
59814,72.0,3.3,1
59815,76.0,3.45,1
59816,42.0,1.45,0
59817,78.0,4.09,1
59818,62.0,4.04,1
59819,84.0,4.42,1
59820,65.0,2.01,0
59821,74.0,4.3,1
59822,72.0,4.0,1
59857,40.0,1.53,0
59858,83.0,4.48,1
59859,52.0,1.55,0
59860,78.0,4.38,1
59862,74.0,4.36,1
59863,45.0,1.4,0
59864,81.0,4.35,1
59865,44.0,1.51,0
59866,71.0,4.53,1
59867,63.0,3.42,1
59868,76.0,4.21,1
59869,78.0,4.01,1
59870,45.0,1.55,0
59871,76.0,4.0,1
59872,43.0,2.01,0
59873,87.0,5.06,1
59874,43.0,2.0,0
59875,84.0,4.15,1
59876,51.0,2.0,0
59877,79.0,4.25,1
59878,52.0,1.51,0
59879,81.0,4.33,1
59904,76.0,3.46,1
59905,79.0,4.24,1
59906,82.0,4.14,1
59907,70.0,3.24,1
59908,72.0,4.09,1
59909,73.0,3.58,1
59910,58.0,2.15,0
59911,82.0,4.0,1
59912,52.0,1.57,0
59913,81.0,4.59,1
59914,45.0,1.4,0
59915,83.0,3.59,1
59916,65.0,4.08,1
59917,59.0,2.23,0
59918,84.0,4.52,1
59919,76.0,4.0,1
59920,65.0,3.5,1
59921,78.0,4.01,1
59922,49.0,1.59,0
59923,85.0,4.26,1
60000,49.0,1.47,0
60001,81.0,4.01,1
60002,74.0,4.19,1
60003,79.0,4.19,1
60004,42.0,1.53,0
60006,44.0,2.13,0
60007,78.0,4.23,1
60009,50.0,2.15,0
60010,83.0,4.59,1
60011,44.0,2.03,0
60012,80.0,3.45,1
60013,46.0,1.4,0
60014,74.0,3.0,1
60015,70.0,4.11,1
60016,47.0,2.12,0
60017,75.0,4.56,1
60018,49.0,2.02,0
60019,82.0,4.29,1
60020,52.0,1.56,0
60021,87.0,4.45,1
60022,63.0,3.24,1
60077,49.0,1.51,0
60078,77.0,4.14,1
60080,69.0,3.58,1
60081,50.0,1.56,0
60082,73.0,4.38,1
60083,72.0,3.57,1
60084,66.0,3.52,1
60085,70.0,4.38,1
60086,69.0,4.03,1
60087,74.0,4.11,1
60088,46.0,2.2,0
60089,77.0,4.59,1
60090,46.0,1.5,0
60091,73.0,4.13,1
60092,61.0,2.13,0
60093,74.0,4.38,1
60094,75.0,4.08,1
60095,72.0,3.51,1
60096,68.0,4.27,1
60097,45.0,2.04,0
60098,74.0,4.42,1
60127,66.0,3.3,1
60128,73.0,4.1,1
60130,75.0,4.18,1
60131,76.0,3.56,1
60132,76.0,4.27,1
60133,66.0,3.53,1
60134,75.0,3.52,1
60135,69.0,4.06,1
60136,67.0,3.3,1
60137,73.0,4.4,1
60138,71.0,3.52,1
60139,70.0,4.08,1
60140,72.0,3.5,1
60141,66.0,3.49,1
60142,74.0,4.04,1
60143,70.0,4.0,1
60144,72.0,4.13,1
60145,49.0,2.17,0
60146,86.0,4.42,1
60179,49.0,1.46,0
60180,72.0,5.0,1
60182,76.0,4.19,1
60183,54.0,1.57,0
60184,75.0,4.5,1
60185,77.0,3.59,1
60186,79.0,4.0,1
60187,67.0,4.15,1
60188,51.0,2.0,0
60189,73.0,4.0,1
60190,73.0,3.36,1
60191,74.0,3.3,1
60192,80.0,3.51,1
60193,67.0,4.38,1
60194,76.0,4.22,1
60195,73.0,3.37,1
60196,47.0,1.54,0
60197,76.0,5.04,1
60198,65.0,3.25,1
60199,65.0,3.37,1
60225,81.0,4.06,1
60226,76.0,4.07,1
60227,66.0,4.05,1
60228,53.0,1.53,0
60229,76.0,5.09,1
60230,51.0,2.12,0
60232,74.0,3.1,1
60234,68.0,4.19,1
60235,59.0,2.31,0
60236,78.0,4.54,1
60237,64.0,3.55,1
60238,67.0,3.59,1
60239,56.0,3.1,1
60240,80.0,4.27,1
60241,53.0,2.11,0
60242,84.0,4.25,1
60243,41.0,2.58,0
60244,85.0,4.39,1
60245,73.0,3.25,1
60369,53.0,1.56,0
60370,77.0,4.4,1
60371,48.0,1.55,0
60372,81.0,4.47,1
60373,67.0,4.02,1
60374,45.0,1.5,0
60375,79.0,4.36,1
60376,49.0,1.47,0
60377,71.0,4.19,1
60378,48.0,2.08,0
60379,84.0,4.44,1
60380,56.0,1.54,0
60381,72.0,4.51,1
60382,69.0,4.22,1
60383,72.0,4.5,1
60384,77.0,3.59,1
60385,67.0,4.34,1
60386,70.0,2.57,1
60387,77.0,4.14,1
60388,66.0,4.14,1
60389,72.0,3.45,1
60390,77.0,4.02,1
60418,73.0,4.07,1
60419,54.0,2.01,0
60420,77.0,4.37,1
60421,64.0,3.49,1
60422,70.0,4.37,1
60423,76.0,3.45,1
60424,66.0,3.53,1
60425,82.0,4.21,1
60426,76.0,3.58,1
60427,71.0,3.58,1
60428,79.0,4.09,1
60429,76.0,4.28,1
60430,41.0,1.5,0
60431,77.0,5.15,1
60432,54.0,2.0,0
60433,82.0,4.3,1
60434,73.0,4.14,1
60435,44.0,1.46,0
60436,77.0,4.49,1
60437,47.0,2.06,0
60438,89.0,4.38,1
60460,48.0,1.47,0
60461,72.0,4.47,1
60462,70.0,4.0,1
60463,66.0,3.5,1
60464,67.0,4.21,1
60465,69.0,4.14,1
60466,70.0,4.39,1
60467,69.0,3.45,1
60468,80.0,4.06,1
60469,67.0,4.03,1
60470,48.0,2.1,0
60471,82.0,5.0,1
60472,53.0,2.0,0
60473,88.0,3.15,1
60474,57.0,1.54,0
60475,78.0,4.45,1
60476,65.0,4.0,1
60477,82.0,4.03,1
60478,59.0,3.45,1
60479,76.0,4.07,1
60480,53.0,2.32,0
60497,71.0,4.23,1
60498,55.0,2.39,0
60499,88.0,4.35,1
60500,41.0,1.53,0
60502,59.0,2.13,0
60504,50.0,1.49,0
60505,81.0,4.34,1
60506,53.0,1.51,0
60507,89.0,4.3,1
60508,44.0,1.53,0
60509,76.0,4.35,1
60510,44.0,2.25,0
60511,87.0,4.16,1
60512,49.0,2.03,0
60513,81.0,4.08,1
60514,69.0,3.47,1
60515,74.0,4.04,1
60516,74.0,3.44,1
60517,48.0,2.38,0
60518,78.0,4.5,1
60537,48.0,2.21,0
60538,74.0,4.12,1
60539,58.0,2.31,0
60540,75.0,4.28,1
60541,50.0,2.14,0
60542,80.0,4.4,1
60543,42.0,1.42,0
60544,80.0,4.58,1
60545,66.0,3.22,1
60548,76.0,4.39,1
60549,51.0,1.46,0
60550,72.0,4.3,1
60551,51.0,1.5,0
60552,87.0,4.3,1
60553,48.0,1.5,0
60554,77.0,4.29,1
60555,72.0,3.58,1
60556,80.0,4.22,1
60557,73.0,3.53,1
60590,48.0,2.02,0
60591,75.0,4.45,1
60592,57.0,1.54,0
60593,82.0,4.44,1
60594,76.0,3.58,1
60595,45.0,2.0,0
60596,77.0,4.35,1
60597,63.0,1.58,0
60598,75.0,3.25,1
60599,105.0,2.0,1
60600,23.0,4.53,1
60601,54.0,2.2,0
60602,85.0,4.59,1
60603,43.0,2.05,0
60604,77.0,5.01,1
60605,63.0,4.19,1
60606,72.0,4.28,1
60607,47.0,1.51,0
60609,49.0,1.5,0
60610,87.0,4.29,1
60611,45.0,2.06,0
60641,82.0,4.45,1
60642,42.0,1.46,0
60643,74.0,4.48,1
60644,77.0,3.52,1
60645,62.0,3.49,1
60646,81.0,4.03,1
60647,85.0,3.46,1
60648,72.0,4.0,1
60649,72.0,3.3,1
60650,78.0,3.3,1
60651,69.0,4.0,1
60652,81.0,4.25,1
60653,65.0,3.49,1
60654,76.0,4.19,1
60655,48.0,1.57,0
60656,81.0,5.13,1
60657,41.0,1.42,0
60658,78.0,4.54,1
60659,75.0,3.34,1
60660,61.0,3.42,1
60661,78.0,4.19,1
60693,67.0,3.39,1
60694,71.0,4.06,1
60695,64.0,3.45,1
60696,72.0,4.02,1
60697,68.0,4.06,1
60698,67.0,4.11,1
60699,71.0,4.04,1
60700,62.0,3.35,1
60701,79.0,4.4,1
60702,51.0,2.03,0
60703,68.0,3.57,1
60704,68.0,3.31,1
60705,72.0,4.09,1
60706,68.0,4.12,1
60707,46.0,1.57,0
60708,80.0,5.12,1
60709,53.0,2.03,0
60710,75.0,4.42,1
60711,54.0,1.47,0
60712,74.0,4.35,1
60713,71.0,3.47,1
60730,75.0,3.55,1
60731,45.0,2.08,0
60732,87.0,4.41,1
60733,42.0,1.39,0
60734,76.0,4.4,1
60735,59.0,1.57,0
60736,87.0,3.59,1
60737,46.0,2.11,0
60738,74.0,3.0,1
60739,71.0,3.15,1
60740,74.0,4.02,1
60741,71.0,4.11,1
60742,72.0,4.29,1
60743,50.0,1.54,0
60744,74.0,5.21,1
60745,53.0,2.01,0
60746,72.0,4.42,1
60747,74.0,4.1,1
60748,79.0,4.13,1
60749,64.0,4.11,1
60750,69.0,4.03,1
60751,78.0,4.01,1
60775,66.0,3.46,1
60776,76.0,3.58,1
60777,52.0,2.13,0
60778,72.0,4.43,1
60779,72.0,4.07,1
60780,75.0,4.05,1
60781,43.0,1.47,0
60782,77.0,4.29,1
60783,53.0,2.35,0
60784,85.0,3.5,1
60785,51.0,1.45,0
60786,74.0,4.11,1
60787,49.0,2.0,0
60788,73.0,3.45,1
60789,79.0,4.29,1
60790,45.0,2.0,0
60791,82.0,4.26,1
60792,63.0,2.0,0
60793,73.0,4.3,1
60794,51.0,1.59,0
60795,72.0,4.31,1
60818,59.0,3.01,1
60819,72.0,4.44,1
60820,53.0,2.07,0
60821,73.0,4.35,1
60823,69.0,3.54,1
60824,70.0,3.54,1
60825,46.0,2.04,0
60826,81.0,4.17,1
60827,49.0,1.45,0
60828,71.0,4.0,1
60829,72.0,3.0,1
60830,77.0,4.03,1
60831,51.0,1.48,0
60832,82.0,4.3,1
60833,47.0,1.45,0
60834,78.0,4.3,1
60835,55.0,2.05,0
60836,76.0,4.2,1
60837,72.0,3.53,1
60838,73.0,4.15,1
60839,49.0,2.16,0
60840,78.0,4.31,1
60864,73.0,3.56,1
60865,75.0,3.55,1
60867,79.0,3.58,1
60868,83.0,4.12,1
60869,52.0,1.42,0
60870,73.0,5.09,1
60871,55.0,1.45,0
60872,79.0,5.08,1
60873,66.0,4.23,1
60874,71.0,4.19,1
60875,72.0,4.16,1
60876,75.0,3.3,1
60877,71.0,4.05,1
60878,72.0,4.3,1
60879,68.0,4.08,1
60880,72.0,4.28,1
60881,82.0,4.0,1
60882,73.0,4.18,1
60883,49.0,1.49,0
60906,71.0,4.45,1
60907,51.0,2.04,0
60908,77.0,4.34,1
60909,81.0,3.44,1
60910,83.0,4.22,1
60911,64.0,3.46,1
60912,73.0,4.12,1
60913,74.0,3.3,1
60916,71.0,4.08,1
60917,74.0,3.45,1
60918,46.0,1.45,0
60920,77.0,4.27,1
60922,82.0,4.0,1
60923,67.0,3.46,1
60924,49.0,2.01,0
60925,73.0,4.27,1
60959,55.0,1.43,0
60960,76.0,4.36,1
60961,63.0,2.34,0
60962,68.0,4.42,1
60963,76.0,3.46,1
60964,73.0,4.0,1
60965,71.0,4.11,1
60966,82.0,4.41,1
60967,72.0,4.32,1
60968,69.0,4.19,1
60969,68.0,3.59,1
60970,78.0,4.49,1
60971,59.0,2.05,0
60972,72.0,4.48,1
60973,73.0,4.0,1
60974,70.0,4.01,1
60975,64.0,3.45,1
60976,73.0,4.18,1
60977,73.0,3.39,1
60978,72.0,4.15,1
61019,46.0,1.52,0
61020,75.0,4.53,1
61021,73.0,4.16,1
61022,68.0,4.08,1
61023,70.0,4.35,1
61024,67.0,3.49,1
61025,79.0,3.51,1
61026,84.0,3.3,1
61027,65.0,4.0,1
61028,74.0,3.56,1
61029,75.0,4.13,1
61030,76.0,4.05,1
61031,68.0,4.27,1
61032,79.0,4.48,1
61033,46.0,2.01,0
61034,81.0,4.36,1
61035,46.0,2.01,0
61036,75.0,4.14,1
61037,51.0,2.1,0
61038,71.0,4.37,1
61039,67.0,3.1,1
61054,74.0,4.12,1
61055,65.0,3.56,1
61056,71.0,3.56,1
61057,74.0,4.21,1
61058,71.0,3.52,1
61059,72.0,4.25,1
61060,77.0,3.24,1
61061,80.0,4.19,1
61062,63.0,4.11,1
61063,70.0,3.54,1
61064,70.0,4.2,1
61065,75.0,5.03,1
61066,68.0,4.28,1
61067,55.0,2.15,0
61068,76.0,4.53,1
61069,67.0,3.56,1
61070,79.0,4.11,1
61071,48.0,2.01,0
61072,72.0,4.41,1
61073,59.0,2.42,0
61074,81.0,4.4,1
61089,54.0,2.18,0
61090,75.0,4.36,1
61091,79.0,3.59,1
61092,43.0,1.59,0
61093,84.0,5.07,1
61094,56.0,2.32,0
61095,71.0,4.32,1
61097,85.0,4.33,1
61098,46.0,1.58,0
61099,78.0,4.17,1
61100,48.0,1.57,0
61101,77.0,4.46,1
61102,45.0,1.37,0
61103,83.0,4.15,1
61104,45.0,1.4,0
61105,73.0,4.31,1
61106,67.0,3.01,1
61107,78.0,4.4,1
61108,57.0,2.13,0
61109,78.0,4.32,1
61110,62.0,2.06,0
62124,78.0,4.23,1
62125,71.0,3.37,1
62126,46.0,2.0,0
62127,85.0,5.05,1
62128,40.0,1.45,0
62129,75.0,4.47,1
62130,55.0,3.0,1
62133,79.0,3.56,1
62134,58.0,3.3,1
62135,79.0,4.58,1
62136,45.0,2.0,0
62137,85.0,4.3,1
62138,46.0,1.51,0
62139,84.0,4.43,1
62140,51.0,1.43,0
62141,80.0,4.3,1
62142,47.0,2.25,0
62143,78.0,4.0,1
62144,72.0,4.08,1
62145,75.0,4.02,1
62162,54.0,1.52,0
62163,75.0,4.32,1
62164,52.0,2.06,0
62165,85.0,4.43,1
62168,45.0,2.02,0
62169,91.0,4.45,1
62171,43.0,1.45,0
62172,87.0,4.0,1
62173,48.0,1.55,0
62174,77.0,4.3,1
62175,46.0,2.35,0
62176,79.0,5.09,1
62177,43.0,1.58,0
62178,85.0,4.55,1
62179,50.0,1.43,0
62180,73.0,4.51,1
62181,46.0,1.54,0
62182,72.0,5.18,1
62183,68.0,3.33,1
62251,74.0,4.07,1
62252,47.0,2.08,0
62253,75.0,4.42,1
62254,61.0,3.29,1
62255,73.0,4.4,1
62256,55.0,2.2,0
62257,73.0,4.37,1
62258,68.0,1.5,0
62259,80.0,4.44,1
62260,50.0,2.06,0
62261,76.0,4.45,1
62262,56.0,2.1,0
62263,82.0,4.48,1
